04:24:46:813 AWT-EventQueue-0: Build 898.3, Sep 23, 2009 5:03:56 PM
04:25:25:879 AWT-EventQueue-0: Market rule file /Users/david/lab616/third_party/java/ib-tws-898/IBJts/dbuhtmvwt/Fri.rul does not exist or is removed
Jolt logger configuration is done.
16:34:38:313 JTS-CCPPing-12: Warning: not received heartbeat at 43674000 elapsed:11000
16:35:08:493 JTS-CCPPing-12: Warning: not received heartbeat at 43704000 elapsed:11000
16:43:58:286 JTS-CCPPing-12: Warning: not received heartbeat at 44233000 elapsed:11000
17:00:18:205 JTS-CCPPing-12: Warning: not received heartbeat at 45211000 elapsed:11000
17:00:38:206 JTS-CCPPing-12: Warning: not received heartbeat at 45231000 elapsed:11000
17:03:18:186 JTS-CCPPing-12: Warning: not received heartbeat at 45390000 elapsed:11000
17:16:56:777 JTS-CCPPing-12: Warning: not received heartbeat at 46207000 elapsed:11000
17:17:36:779 JTS-CCPPing-12: Warning: not received heartbeat at 46247000 elapsed:11000
17:30:58:451 JTS-CCPPing-12: Warning: not received heartbeat at 47047000 elapsed:11000
17:44:28:552 JTS-CCPPing-12: Warning: not received heartbeat at 47856000 elapsed:11000
17:45:18:556 JTS-CCPPing-12: Warning: not received heartbeat at 47906000 elapsed:11000
17:46:09:162 JTS-CCPPing-12: Warning: not received heartbeat at 47956000 elapsed:11000
17:46:59:165 JTS-CCPPing-12: Warning: not received heartbeat at 48006000 elapsed:11000
17:52:58:550 JTS-CCPPing-12: Warning: not received heartbeat at 48364000 elapsed:11000
17:53:48:556 JTS-CCPPing-12: Warning: not received heartbeat at 48414000 elapsed:11000
17:58:58:450 JTS-CCPPing-12: Warning: not received heartbeat at 48723000 elapsed:11000
18:01:28:710 JTS-CCPPing-12: Warning: not received heartbeat at 48873000 elapsed:11000
18:04:18:443 JTS-CCPPing-12: Warning: not received heartbeat at 49042000 elapsed:11000
18:12:48:948 JTS-CCPPing-12: Warning: not received heartbeat at 49551000 elapsed:11000
18:16:56:950 JTS-CCPPing-12: Warning: not received heartbeat at 49799000 elapsed:11000
18:20:18:524 JTS-CCPPing-12: Warning: not received heartbeat at 50000000 elapsed:11000
18:20:48:532 JTS-CCPPing-12: Warning: not received heartbeat at 50030000 elapsed:11000
18:21:18:534 JTS-CCPPing-12: Warning: not received heartbeat at 50060000 elapsed:11000
18:21:48:536 JTS-CCPPing-12: Warning: not received heartbeat at 50090000 elapsed:11000
18:25:58:874 JTS-CCPPing-12: Warning: not received heartbeat at 50340000 elapsed:11000
18:26:29:877 JTS-CCPPing-12: Warning: not received heartbeat at 50371000 elapsed:11000
18:32:48:642 JTS-CCPPing-12: Warning: not received heartbeat at 50749000 elapsed:11000
18:33:58:284 JTS-CCPPing-12: Warning: not received heartbeat at 50818000 elapsed:11000
18:52:58:692 JTS-CCPPing-12: Warning: not received heartbeat at 51957000 elapsed:11000
18:56:56:993 JTS-CCPPing-12: Warning: not received heartbeat at 52195000 elapsed:11000
19:00:28:558 JTS-CCPPing-12: Warning: not received heartbeat at 52406000 elapsed:11000
19:00:58:560 JTS-CCPPing-12: Warning: not received heartbeat at 52436000 elapsed:11000
19:01:28:562 JTS-CCPPing-12: Warning: not received heartbeat at 52466000 elapsed:11000
19:01:48:563 JTS-CCPPing-12: Warning: not received heartbeat at 52486000 elapsed:11000
19:02:48:568 JTS-CCPPing-12: Warning: not received heartbeat at 52546000 elapsed:11000
19:03:08:569 JTS-CCPPing-12: Warning: not received heartbeat at 52566000 elapsed:11000
19:03:28:681 JTS-CCPPing-12: Warning: not received heartbeat at 52586000 elapsed:11000
19:04:58:687 JTS-CCPPing-12: Warning: not received heartbeat at 52676000 elapsed:11000
19:05:28:689 JTS-CCPPing-12: Warning: not received heartbeat at 52706000 elapsed:11000
19:06:28:730 JTS-CCPPing-12: Warning: not received heartbeat at 52766000 elapsed:11000
19:07:08:735 JTS-CCPPing-12: Warning: not received heartbeat at 52806000 elapsed:11000
19:08:38:740 JTS-CCPPing-12: Warning: not received heartbeat at 52896000 elapsed:11000
19:14:48:663 JTS-CCPPing-12: Warning: not received heartbeat at 53265000 elapsed:11000
19:15:28:811 JTS-CCPPing-12: Warning: not received heartbeat at 53305000 elapsed:11000
19:21:09:379 JTS-CCPPing-12: Warning: not received heartbeat at 53644000 elapsed:11000
19:21:59:382 JTS-CCPPing-12: Warning: not received heartbeat at 53694000 elapsed:11000
19:22:19:383 JTS-CCPPing-12: Warning: not received heartbeat at 53714000 elapsed:11000
19:37:29:346 JTS-CCPPing-12: Warning: not received heartbeat at 54623000 elapsed:11000
19:39:29:451 JTS-CCPPing-12: Warning: not received heartbeat at 54743000 elapsed:11000
19:41:29:460 JTS-CCPPing-12: Warning: not received heartbeat at 54863000 elapsed:11000
19:41:49:461 JTS-CCPPing-12: Warning: not received heartbeat at 54883000 elapsed:11000
19:45:09:317 JTS-CCPPing-12: Warning: not received heartbeat at 55082000 elapsed:11000
19:51:19:695 JTS-CCPPing-12: Warning: not received heartbeat at 55451000 elapsed:11000
19:51:59:813 JTS-CCPPing-12: Warning: not received heartbeat at 55491000 elapsed:11000
19:52:19:825 JTS-CCPPing-12: Warning: not received heartbeat at 55511000 elapsed:11000
19:52:49:826 JTS-CCPPing-12: Warning: not received heartbeat at 55541000 elapsed:11000
19:53:09:828 JTS-CCPPing-12: Warning: not received heartbeat at 55561000 elapsed:11000
19:57:59:942 JTS-CCPPing-12: Warning: not received heartbeat at 55851000 elapsed:11000
20:02:00:003 JTS-CCPPing-12: Warning: not received heartbeat at 56091000 elapsed:11000
20:02:40:005 JTS-CCPPing-12: Warning: not received heartbeat at 56131000 elapsed:11000
20:05:10:154 JTS-CCPPing-12: Warning: not received heartbeat at 56281000 elapsed:11000
20:05:50:148 JTS-CCPPing-12: Warning: not received heartbeat at 56321000 elapsed:11000
20:17:37:787 JTS-CCPPing-12: Warning: not received heartbeat at 57026000 elapsed:11000
20:17:57:793 JTS-CCPPing-12: Warning: not received heartbeat at 57046000 elapsed:11000
20:27:19:832 JTS-CCPPing-12: Warning: not received heartbeat at 57607000 elapsed:11000
20:27:49:841 JTS-CCPPing-12: Warning: not received heartbeat at 57637000 elapsed:11000
20:28:50:183 JTS-CCPPing-12: Warning: not received heartbeat at 57697000 elapsed:11000
20:29:30:185 JTS-CCPPing-12: Warning: not received heartbeat at 57737000 elapsed:11000
20:29:31:186 JTS-CCPPing-12: Warning: not received heartbeat at 57738000 elapsed:12000
20:29:32:186 JTS-CCPPing-12: Warning: not received heartbeat at 57739000 elapsed:13000
20:29:33:186 JTS-CCPPing-12: Warning: not received heartbeat at 57740000 elapsed:14000
20:29:34:187 JTS-CCPPing-12: Warning: sending test request at 57741000
20:29:35:187 JTS-CCPPing-12: Warning: not received heartbeat at 57742000 elapsed:16000
20:41:29:849 JTS-CCPPing-12: Warning: not received heartbeat at 58456000 elapsed:11000
20:44:19:857 JTS-CCPPing-12: Warning: not received heartbeat at 58626000 elapsed:11000
20:44:49:859 JTS-CCPPing-12: Warning: not received heartbeat at 58656000 elapsed:11000
20:45:19:864 JTS-CCPPing-12: Warning: not received heartbeat at 58686000 elapsed:11000
20:45:20:864 JTS-CCPPing-12: Warning: not received heartbeat at 58687000 elapsed:12000
20:45:21:864 JTS-CCPPing-12: Warning: not received heartbeat at 58688000 elapsed:13000
20:45:22:864 JTS-CCPPing-12: Warning: not received heartbeat at 58689000 elapsed:14000
20:45:23:864 JTS-CCPPing-12: Warning: sending test request at 58690000
20:45:24:865 JTS-CCPPing-12: Warning: not received heartbeat at 58691000 elapsed:16000
20:46:19:829 JTS-CCPPing-12: Warning: not received heartbeat at 58746000 elapsed:11000
20:46:49:831 JTS-CCPPing-12: Warning: not received heartbeat at 58776000 elapsed:11000
20:49:59:844 JTS-CCPPing-12: Warning: not received heartbeat at 58966000 elapsed:11000
21:00:02:371 AWT-EventQueue-0: Not using S3 to upload the config
21:00:02:371 AWT-EventQueue-0: exitSession3
21:00:03:086 JTS-EServerSocket-109: [0:46:45:1:0:0:0:ERR] Socket connection for client{0} has closed. 
21:00:03:097 JTS-EServerSocket-107: [1:46:45:1:0:0:0:ERR] Socket connection for client{1} has closed. 
21:00:03:107 JTS-EServerSocket-105: [3:46:45:1:0:0:0:ERR] Socket connection for client{3} has closed. 
21:00:03:244 JTS-EServerSocket-103: [2:46:45:1:0:0:0:ERR] Socket connection for client{2} has closed. 
21:00:24:363 JTS-AWT-Monitor: AWT Thread has not responded
Current stack trace follows
AWT-EventQueue-0
	at java.awt.EventQueue.getNextEvent(EventQueue.java:333)
	at java.awt.EventDispatchThread.pumpOneEventForHierarchy(EventDispatchThread.java:216)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:190)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:184)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:176)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:110)

